id,customerId,driverId,rideStatus,rideType,pickupPoint,pickupLat,pickupLong,dropPoint,dropLat,dropLong,initialDistance,initialDuration,finalDistance,finalDuration,payWithNuraCoins,appliedVoucherId,appliedCouponId,rideAssignedLat,rideAssignedLong,initialFare,finalFare,payableAmount,rideStartTime,rideEndTime,rideAssignedTime,initialOdometer,finalOdometer,createdAt,updatedAt,schoolRideBookingId
804,367,18,CANCELLED,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0731136,80.1952498,"15/14, 1st St, Venkatesa Nagar Extension-2, Chinmaya Nagar Stage II Extension, Ramalinga Nagar, Koyambedu, Chennai, Tamil Nadu 600092, India",13.06122744,80.19237433,2.418,551,0,0,f,,2,13.08177068,80.21778256,88,,,,,45953.33312,,,23-10-2025,08:21:20,23-10-2025
807,394,18,COMPLETED,RIDE,"48, 4th St, Block AC, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.08404902,80.21187734,"Metro Station, 35FW+5J3 Metro Station, 9, Srinivasa Nagar Main Rd, behind Koyembedu, next to Sivan Koil Street, Sriniivasa Nagar, Virrugambakkam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0728823,80.1964304,3.823,670,4,13,f,,,13.07604221,80.21343738,89,89,89,45953.36447,45953.37358,45953.35587,5961,5965,23-10-2025,09:17:37,23-10-2025
810,318,35,COMPLETED,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"SIGARAM FOUNDATION, No:19, 14th St, Jai Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0717561,80.2073029,0.713,231,1,7,f,,,13.07450617,80.22159666,39,39,39,45953.43406,45953.4393,45953.42601,3602,3603,23-10-2025,10:32:39,23-10-2025
808,394,35,CANCELLED,RIDE,"4-7/A, Sriniivasa Nagar, Virrugambakkam, Virugambakkam, Chennai, Tamil Nadu 600107, India",13.0706321,80.1969428,"Shri Krishnaswamy College For Women, 48, 4th St, Block AC, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0839732,80.2118298,4.096,824,0,0,f,,1,13.07416398,80.22097975,107,,,,,45953.40056,,,23-10-2025,09:36:53,23-10-2025
809,318,,PENDING,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"SIGARAM FOUNDATION, No:19, 14th St, Jai Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0717561,80.2073029,0.713,231,0,0,f,,,,,39,,,,,,,,23-10-2025,10:12:32,23-10-2025
814,377,35,CANCELLED,RIDE,"Building, 9th, 2nd Ave, Nehru Nagar, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0853138,80.199372,"SCR Soft Technologies (P) Ltd, SCR SOFT TECHNOLOGIES (P) LTD, Plot No 56, Guruswamy St, VGN CH 40, Sathya Sai Nagar, PHASE-2, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0813505,80.1926908,3.772,738,0,0,f,2,,13.07441238,80.22132307,89,,,,,45953.56049,,,23-10-2025,13:27:25,23-10-2025
811,398,,OUTSIDE_SERVICE_AREA,RIDE,"4/423, Ramalinga Nagar, Perungudi, Chennai, Tamil Nadu 600041, India",12.97729689,80.25231647,"31&32 Metrocity phase 2, 349W+CMF, Vadanoombal, Maduravoyal, Chennai, Tamil Nadu 600095, India",13.0685688,80.1466719,21.029,3031,0,0,f,,,,,0,,,,,,,,23-10-2025,11:09:05,23-10-2025
812,393,,OUTSIDE_SERVICE_AREA,RIDE,"International Tech Park Chennai, Taramani, No 7 & 8 1st Floor, Pinnacle Building, International Tech Park, CSIR Rd, Tharamani, Chennai, Tamil Nadu 600113, India",12.984803,80.2460148,"Osian Chlorophyll, Osian Chlorophyll, Gandhi Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0393761,80.147394,16.376,2327,0,0,f,,,,,0,,,,,,,,23-10-2025,11:10:31,23-10-2025
813,393,,OUTSIDE_SERVICE_AREA,RIDE,"X6MW+R8J, Tharamani, Chennai, Tamil Nadu 600113, India",12.98442327,80.24568039,"Osian Chlorophyll, Osian Chlorophyll, Gandhi Nagar, Porur, Chennai, Tamil Nadu 600116, India",13.0393761,80.147394,16.417,2331,0,0,f,,,,,0,,,,,,,,23-10-2025,11:10:56,23-10-2025
815,377,35,CANCELLED,RIDE,"Anna Nagar, Tirumaniamman Nagar, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.085394,80.199138,"SCR Soft Technologies (P) Ltd, SCR SOFT TECHNOLOGIES (P) LTD, Plot No 56, Guruswamy St, VGN CH 40, Sathya Sai Nagar, PHASE-2, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0813505,80.1926908,3.594,679,0,0,f,2,,13.07441238,80.22132307,89,,,,,45953.56085,,,23-10-2025,13:27:43,23-10-2025
816,191,35,CANCELLED,RIDE,"Glow - Skin | Beauty | Wellness, 3rd Floor, Door No:3, Khader Nawaz Khan Rd, Thousand Lights West, Thousand Lights, Chennai, Poombukar Nagar, Tamil Nadu 600006, India",13.0608153,80.2513913,"Appaswamy Towers, 26QR+WR3, Sir Thyagaraya Rd, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0397711,80.2420573,4,763,0,0,f,,,13.07441238,80.22132307,89,,,,,45953.56942,,,23-10-2025,13:42:44,23-10-2025
822,402,,PENDING,RIDE,"Y-225, 6th Main Rd, opposite Ayyappan Temple, X Block, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.08520134,80.2129955,"51, 51, Palaiyam Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.0926651,80.2275723,2.865,521,0,0,f,,,,,88,,,,,,,,23-10-2025,15:04:15,23-10-2025
823,268,,OUTSIDE_SERVICE_AREA,RIDE,"61C/25, Bharathi Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.0959243,80.2290383,"Avadi Bus Depot, Avadi Bus Depot, Bhaktavatsala Puram, Vasantham Nagar, Avadi, Tamil Nadu 600054, India",13.1206137,80.1019832,17.983,2720,0,0,f,,,,,0,,,,,,,,23-10-2025,15:13:31,23-10-2025
824,403,,OUTSIDE_SERVICE_AREA,RIDE,"23/12, Chakaravarthy Nagar, Vasantha nagar, Chinna Chembarambakkam, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.10021549,80.23531698,"KG 360 Degrees, X6FW+52W, N Veeranam Salai, Kandhanchavadi, Perungudi, Chennai, Tamil Nadu 600096, India",12.9729991,80.2450683,18.987,3122,0,0,f,,,,,0,,,,,,,,23-10-2025,15:28:56,23-10-2025
825,403,,PENDING,RIDE,"23/12, Chakaravarthy Nagar, Vasantha nagar, Chinna Chembarambakkam, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.10021549,80.23531698,"C.S.I St. James Church, 15, 3rd Main Rd, United India Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.0981706,80.2296104,1.275,405,0,0,f,,,,,49,,,,,,,,23-10-2025,15:29:19,23-10-2025
826,345,,PENDING,RIDE,"20/1, Dasarathapuram Main Rd, Dasaratha Puram, Saligramam, Chennai, Tamil Nadu 600093, India",13.057279,80.2027748,"1st Main Road, 1st Main Rd, Sri Venkatesh Nagar, Sai Baba Colony, Virugambakkam, Chennai, Tamil Nadu, India",13.0567662,80.1945449,1.034,232,0,0,f,,,,,49,,,,,,,,23-10-2025,15:50:29,23-10-2025
881,423,,PENDING,RIDE,"13, Valliammal Rd, Vepery, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0818605,80.2573801,"Avadhanam Papier Road, Avadhanam Papier Road, Choolai, Chennai, Tamil Nadu 600007, India",13.0904072,80.2621371,1.881,348,0,0,f,,,,,49,,,,,,,,24-10-2025,12:58:30,24-10-2025
834,286,,PENDING,RIDE,"Abhinav gardens, 266F+RGF, Venkta Puram, Saidapet, Chennai, Tamil Nadu 600015, India",13.0120632,80.2237206,"SRM School of Environment Architecture & Design, Door No: 701, 7A, PG Block, SEAD, Bharathi Salai, Ramapuram, Chennai, Tamil Nadu 600089, India",13.0338507,80.1800376,8.867,1375,0,0,f,,,,,162,,,,,,,,24-10-2025,01:55:52,24-10-2025
827,405,35,CANCELLED,RIDE,"35HX+CPF, Old Tirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.07855831,80.19918345,"Vr mall, 35JX+M2X, Metrozone Driveway, Anna Nagar West, Chennai, Tamil Nadu 600040, India",13.0817317,80.1976217,1.882,286,0,0,f,,,13.07849075,80.19907147,49,,,,,45953.6871,,,23-10-2025,16:32:12,23-10-2025
829,407,,OUTSIDE_SERVICE_AREA,RIDE,"Rail Nagar flats, 35GR+H4W, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0764929,80.1903329,"Standard Chartered Bank Rajaji Salai Branch Chennai, 19 Rajaji Salai, Fort Saint George, Railway station, 90/19, Rajaji Salai Rd, opposite 2nd Line Beach Road, Parry's Corner, George Town, Chennai, Tamil Nadu 600001, India",13.090291,80.2906915,12.156,2101,0,0,f,,,,,0,,,,,,,,23-10-2025,16:58:43,23-10-2025
835,120,10,COMPLETED,RIDE,"Metrozone N Tower, 44, Pillaiyar Koil Street, Off, Jawaharlal Nehru Salai, behind Vcare Hospital, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0835308,80.1941479,"Narayana Olympiad School- Mogappair, EB Office Rd, Golden George Nagar, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0795366,80.1826181,2.253,517,2,9,f,3,,13.07983922,80.19433469,88,88,0,45954.1018,45954.10827,45954.09408,3345,3347,24-10-2025,02:35:54,24-10-2025
836,407,,OUTSIDE_SERVICE_AREA,RIDE,"Rail Nagar flats, 35GR+H4W, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0764929,80.1903329,"Standard Chartered Bank Rajaji Salai Branch Chennai, 19 Rajaji Salai, Fort Saint George, Railway station, 90/19, Rajaji Salai Rd, opposite 2nd Line Beach Road, Parry's Corner, George Town, Chennai, Tamil Nadu 600001, India",13.090291,80.2906915,15.646,2724,0,0,f,,,,,0,,,,,,,,24-10-2025,02:45:43,24-10-2025
832,319,,PENDING,RIDE,"B Block, Rail Nagar Bridge, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0766221,80.1909287,"Billroth Hospitals, 43, Lakshmi Talkies Rd, Shenoy Nagar, Chennai, Tamil Nadu 600030, India",13.0757774,80.2272901,8.125,1390,0,0,f,,,,,162,,,,,,,,24-10-2025,01:43:46,24-10-2025
837,410,,OUTSIDE_SERVICE_AREA,RIDE,"Amarprakash Temple Waves Tower-G, Tamil Nadu 600069, India",12.9769953,80.1090687,"Eminents prakalya apartments, 37, Manimegalai St, Ramakrishanapuram, Tambaram, Chennai, Tamil Nadu 600059, India",12.9270448,80.1323156,13.376,2083,0,0,f,,,,,0,,,,,,,,24-10-2025,03:12:29,24-10-2025
839,377,12,COMPLETED,RIDE,"Golden Jubilee Flats, Sathya Sai Nagar, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0815922,80.1924534,"Thirumangalam Metro, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0854821,80.2009823,1.694,399,2,7,f,2,,13.07550992,80.21758944,49,49,0,45954.15416,45954.15932,45954.14095,3617,3619,24-10-2025,03:49:25,24-10-2025
838,338,10,COMPLETED,RIDE,"Triumph Apartments, Ashoka Nagar Main Rd, Annai Sathya Nagar, Koyambedu, Chennai, Tamil Nadu 600106, India",13.06451277,80.21075014,"Akshar Arbol International School, 7/2, Chari St, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0481647,80.2322448,5.965,1125,6,28,f,,,13.07766189,80.19887298,120,120,120,45954.15286,45954.17241,45954.14012,3357,3363,24-10-2025,04:19:20,24-10-2025
840,338,10,CANCELLED,RIDE,"2, Chari St, Old, T. Nagar, Chennai, Tamil Nadu 600017, India",13.04836338,80.23244452,"Triumph Apartment, 9, Jawaharlal Nehru Salai, beside Radha Regent, Annai Sathya Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0644919,80.2109988,6.44,1138,0,0,f,,,13.04837319,80.23218602,126,,,,,45954.19559,,,24-10-2025,04:42:23,24-10-2025
868,417,,DRIVER_NOT_FOUND,RIDE,"Corporation of Chennai, Ambattur Office, Zone 7, 4543+H5G, Chennai - Tiruttani Hwy, Kamarajapuram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1064306,80.1529535,"Officers Colony Park, 35RP+28P, TVS Colony, Padi, Chennai, Tamil Nadu 600101, India",13.0900886,80.1858224,5.164,870,0,0,f,,,,,120,,,,,,,,24-10-2025,10:48:57,24-10-2025
845,412,,DRIVER_NOT_FOUND,RIDE,"8A/14, Bharthi Nagar, Srinivasa Nagar, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0706292,80.196871,"Shri Krishnaswamy College For Women, 48, 4th St, Block AC, AC Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0839732,80.2118298,4.104,827,0,0,f,,,,,107,,,,,,,,24-10-2025,05:55:27,24-10-2025
850,414,,DRIVER_NOT_FOUND,RIDE,"2, 5th St, 2, 5th St, Seetammal Colony, MIG Colony, Alwarpet, Chennai, Tamil Nadu 600018, India",13.033689,80.2514723,"JewelOne Anna Nagar, JewelOne, Near Thirumangalam Metro station, 233-235, 2nd Ave, L Block, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0850651,80.201262,11.422,1937,0,0,f,,1,,,234,,,,,,,,24-10-2025,06:55:07,24-10-2025
841,338,10,COMPLETED,RIDE,"5/1/2,1/3, Chari St, T. Nagar, Chennai, Tamil Nadu 600017, India",13.04832435,80.23246773,"DON BOSCO SCHOOL OF EXCELLENCE, 53, Pantheon Rd, Sulaiman Zackria Avenue, Egmore, Chennai, Tamil Nadu 600008, India",13.0690584,80.2546615,4.886,753,0,0,f,,,13.04837319,80.23218602,107,107,107,45954.19665,45954.19671,45954.1965,3364,3364,24-10-2025,05:04:48,24-10-2025
854,265,,OUTSIDE_SERVICE_AREA,RIDE,"43, Vivekananda St, Vasantham Nagar, Kumaran Nagar, Perambur, Chennai, Tamil Nadu 600082, India",13.11091673,80.21428998,"VGN Stafford, Vgn Stafford, Sudarsanam Main Rd, Thirumalai Vasan Nagar, Poompozhil Nagar, Thirumullaivoyal, Avadi, Tamil Nadu 600062, India",13.1307935,80.119769,15.688,2479,0,0,f,,,,,0,,,,,,,,24-10-2025,07:37:56,24-10-2025
844,380,,OUTSIDE_SERVICE_AREA,RIDE,"BLOCK-B, METROZONE TOWERS, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08030203,80.19408401,"C1 Flower Bazaar Police Station, 37QJ+8MW, Rattan Bazaar Rd, Rattan Bazaar, George Town, Chennai, Tamil Nadu 600003, India",13.0883724,80.2817022,11.918,2237,0,0,f,,,,,0,,,,,,,,24-10-2025,05:39:18,24-10-2025
842,392,12,COMPLETED,RIDE,"11/13, Vedha Nagar, Chinmaya Nagar Stage II Extension, Koyambedu, Chennai, Tamil Nadu 600092, India",13.06125259,80.19237634,"Nehru Park Metro, Sastri Nagar, Chetpet, Chennai, Tamil Nadu 600084, India",13.07890807,80.25078747,8.752,1480,10,34,f,,1,13.07564679,80.21785766,162,162,0,45954.22092,45954.24459,45954.2056,3627,3637,24-10-2025,05:52:12,24-10-2025
848,409,,PENDING,RIDE,"Koyambedu, Koyambedu, Chennai, Tamil Nadu, India",13.0693568,80.1948314,"Ambattur Railway Station, Ambattur Railway Station, Ambattur Railway Station, Varadaraja Puram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1141251,80.1525617,10.62,1628,0,0,f,,,,,178,,,,,,,,24-10-2025,06:03:48,24-10-2025
849,413,,OUTSIDE_SERVICE_AREA,RIDE,"Chennai, Chennai, Tamil Nadu, India",13.0843007,80.2704622,"Verizon India Pvt Ltd, 2673+Q5G, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032, India",13.0144258,80.2029687,16.284,2325,0,0,f,,,,,0,,,,,,,,24-10-2025,06:24:26,24-10-2025
843,338,10,COMPLETED,RIDE,"58/26, Narayanan Naicken Street, near Cafe Green, Pudupet, Sulaiman Zackria Avenue, Egmore, Chennai, Tamil Nadu 600008, India",13.07188821,80.25290952,"Triumph Apartment, 9, Jawaharlal Nehru Salai, beside Radha Regent, Annai Sathya Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0644919,80.2109988,7.136,1278,7,33,f,,,13.0719461,80.25297314,145,145,145,45954.2125,45954.23571,45954.2123,3369,3376,24-10-2025,06:30:52,24-10-2025
855,416,,PENDING,RIDE,"66/3, near ICICI Bank, T. Nagar, Chennai, Tamil Nadu 600017, India",13.04106898,80.24411395,"Express Avenue, 17, Pattullos Rd, Express Estate, Thousand Lights, Chennai, Tamil Nadu 600014, India",13.0584546,80.2641844,4.383,708,0,0,f,,,,,107,,,,,,,,24-10-2025,07:39:03,24-10-2025
858,418,,OUTSIDE_SERVICE_AREA,RIDE,"Palani Andavar Temple, 153, Palani Andavar Koil St, Kuppusamy Nagar, Ayanavaram, Chennai, Tamil Nadu 600023, India",13.0949302,80.2314323,"Rakki Cinemas, 1, Ambattur Red Hills Rd, Ram Nagar, Ambattur, Chennai, Tamil Nadu 600053, India",13.1226034,80.1474148,12.518,1909,0,0,f,,,,,0,,,,,,,,24-10-2025,08:57:10,24-10-2025
859,388,,OUTSIDE_SERVICE_AREA,RIDE,"Ayyappan Koil, X Block, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0849809,80.2130985,"Lata Textiles, Shop No, 33, Shanmugam Rd, West Tambaram, Tambaram, Chennai, Tamil Nadu 600045, India",12.9263454,80.1164304,29.367,2846,0,0,f,,,,,0,,,,,,,,24-10-2025,09:26:51,24-10-2025
856,392,18,CANCELLED,RIDE,"196/877, near Sangam Theatre, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0793115,80.2507548,"Amruth Home, 167a, 6th Main Rd, Sri Ayyappa Nagar, Chinmaya Nagar, Natesan Nagar, Virugambakkam, Chennai, Tamil Nadu 600092, India",13.06125912,80.19523524,8.978,1534,0,0,f,,2,13.06364489,80.23624152,162,,,,,45954.3217,,,24-10-2025,07:54:28,24-10-2025
860,419,,OUTSIDE_SERVICE_AREA,RIDE,"Women's Christian College, 51, College Rd, opp. Standard Chartered Bank, Subba Road Avenue, Nungambakkam, Chennai, Tamil Nadu 600006, India",13.0677751,80.2495154,"Kailash Sector, Kailash Sector, Tiruvottiyur, Chennai, Tamil Nadu 600019, India",13.1567954,80.299547,14.418,2435,0,0,f,,,,,0,,,,,,,,24-10-2025,09:52:46,24-10-2025
857,392,12,COMPLETED,RIDE,"196/877, near Sangam Theatre, Purasaiwakkam, Chennai, Tamil Nadu 600084, India",13.0793082,80.2507549,"15, Vedha Nagar, Chinmaya Nagar, Stage 2 Extension, Koyambedu, Chennai, Tamil Nadu 600092, India",13.06124671,80.1923988,9.58,1699,9,32,f,,2,13.07545922,80.21773428,173,173,138.4,45954.34195,45954.36465,45954.3306,3645,3654,24-10-2025,08:45:18,24-10-2025
869,407,,OUTSIDE_SERVICE_AREA,RIDE,"90/19, Rajaji Salai Rd, opposite 2nd Line Beach Road, பாரிமுனை, ஜார்ஜ் டவுன், சென்னை, தமிழ் நாடு 600001, India",13.0901562,80.2906114,"Rail Nagar flats, 35GR+H4W, Padi Kuppam, Koyambedu, Chennai, Tamil Nadu 600107, India",13.0764929,80.1903329,15.002,2647,0,0,f,,,,,0,,,,,,,,24-10-2025,11:03:00,24-10-2025
874,420,5,CANCELLED,RIDE,"Chennai Fertility Center and Research Institute, No: 79/129, Nelson Manickam Rd, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0691376,80.2257347,"Narayana Maistry First Street, Narayana Maistry First St, Seeyalam, Ayanavaram, Chennai, Tamil Nadu 600049, India",13.1064235,80.2136206,5.331,985,0,0,f,,1,13.0797505,80.1943776,120,,,,,45954.48605,,,24-10-2025,11:40:01,24-10-2025
872,245,,DRIVER_NOT_FOUND,RIDE,"F Tower, Metrozone, 44, Jawaharlal Nehru Salai, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08135514,80.19408739,"SHRI KUDIL, 4, Sivasakthi Colony, SHRI KUDIL, Agathiyar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1011249,80.1953894,4.232,732,0,0,f,,,,,107,,,,,,,,24-10-2025,11:38:39,24-10-2025
873,245,,DRIVER_NOT_FOUND,RIDE,"F Tower, Metrozone, 44, Jawaharlal Nehru Salai, Anna Nagar West, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08131821,80.19410217,"SHRI KUDIL, 4, Sivasakthi Colony, SHRI KUDIL, Agathiyar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1011249,80.1953894,4.234,732,0,0,f,,,,,107,,,,,,,,24-10-2025,11:38:54,24-10-2025
871,420,5,CANCELLED,RIDE,"Chennai Fertility Center and Research Institute, No: 79/129, Nelson Manickam Rd, Rajaram Mehta Nagar, Aminjikarai, Chennai, Tamil Nadu 600030, India",13.0691376,80.2257347,"Narayana Maistry First Street, Narayana Maistry First St, Seeyalam, Ayanavaram, Chennai, Tamil Nadu 600049, India",13.1064235,80.2136206,5.331,985,0,0,f,,1,13.0797505,80.1943776,120,,,,,45954.48464,,,24-10-2025,11:39:22,24-10-2025
882,423,,PENDING,RIDE,"9/3/4, Vepery, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0817614,80.2576435,"SPR CITY Highliving Apartment, Bhanumati Rd, Shanthi Nagar, Somasundara Nagar, Jamalia, Chennai, Tamil Nadu 600012, India",13.1027416,80.2527988,3.888,736,0,0,f,,,,,89,,,,,,,,24-10-2025,12:59:04,24-10-2025
876,408,,PENDING,RIDE,"Metrozone Towers Club House, METROZONE TOWERS, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0820848,80.1945924,"GM Hall, New no.15, 7th Ave, Sarvamangala Colony, Vivekanandapuram, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0406302,80.2167278,7.463,1266,0,0,f,,,,,145,,,,,,,,24-10-2025,11:45:35,24-10-2025
875,245,5,CANCELLED,RIDE,"BLOCK-G, METROZONE TOWERS, Metrozone Driveway, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.08136645,80.19410851,"SHRI KUDIL, 4, Sivasakthi Colony, SHRI KUDIL, Agathiyar Nagar, Villivakkam, Chennai, Tamil Nadu 600049, India",13.1011249,80.1953894,4.23,731,0,0,f,,,13.0797505,80.1943776,107,,,,,45954.4866,,,24-10-2025,11:48:18,24-10-2025
880,422,,OUTSIDE_SERVICE_AREA,RIDE,"W6VQ+C58, Customs Colony, Sakthi Nagar, Thoraipakkam, Chennai, Tamil Nadu 600097, India",12.9434324,80.2380308,"Ceebros Sapthagiri Heights, Ceebros Sapthagiri Heights, Ceebros Sapthagiri Heights, 472, HIG - III, TNHB, Sholinganallur, Chennai, Tamil Nadu 600119, India",12.8794406,80.2307671,7.716,1035,0,0,f,,,,,0,,,,,,,,24-10-2025,12:12:41,24-10-2025
883,423,,PENDING,RIDE,"7, Valliammal Rd, Purasaiwakkam, Chennai, Tamil Nadu 600007, India",13.0818132,80.2576551,"Sowcarpet, 347, Mint St, Sowcarpet, George Town, Chennai, Tamil Nadu 600001, India",13.090842,80.279033,3.458,838,0,0,f,,,,,89,,,,,,,,24-10-2025,12:59:22,24-10-2025
879,258,,DRIVER_NOT_FOUND,RIDE,"Palani Centre, 32, Venkatanarayana Rd, Amudham Colony, T. Nagar, Chennai, Tamil Nadu 600017, India",13.0330674,80.2387019,"Ashwin Apartment, 27GC+7VQ, 5th Trust Cross St, Mandavelipakkam, Raja Annamalaipuram, Chennai, Tamil Nadu 600028, India",13.025708,80.2722357,6.275,1234,0,0,f,,,,,126,,,,,,,,24-10-2025,12:02:12,24-10-2025
877,408,5,COMPLETED,RIDE,"Metrozone Towers Club House, METROZONE TOWERS, 44, Pillaiyar Koil St, Thirumangalam, Anna Nagar West Extension, Chennai, Tamil Nadu 600040, India",13.0821541,80.19465,"GM Hall, New no.15, 7th Ave, Sarvamangala Colony, Vivekanandapuram, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0406302,80.2167278,7.462,1266,8,34,f,,,13.08033096,80.19821852,145,145,145,45954.49697,45954.52083,45954.49221,4229,4237,24-10-2025,12:31:33,24-10-2025
884,424,,DRIVER_NOT_FOUND,RIDE,"30/64, Ethiraj Salai, Anna Salai, Egmore, Chennai, Tamil Nadu 600008, India",13.06485604,80.25760239,"SPR CITY Highliving Apartment, Bhanumati Rd, Shanthi Nagar, Somasundara Nagar, Jamalia, Chennai, Tamil Nadu 600012, India",13.1027416,80.2527988,5.835,1149,0,0,f,,,,,120,,,,,,,,24-10-2025,13:04:13,24-10-2025
885,424,,DRIVER_NOT_FOUND,RIDE,"22, Ethiraj Salai, MR Nagar, Egmore, Chennai, Tamil Nadu 600008, India",13.06499849,80.25763292,"Anna Nagar, Anna Nagar, Chennai, Tamil Nadu, India",13.0849557,80.2101342,7.495,1216,0,0,f,,,,,145,,,,,,,,24-10-2025,13:04:42,24-10-2025
886,424,17,CANCELLED,RIDE,"Anna Nagar Tower, Anna Nagar Tower, 6th Main Rd, X Block, Y Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0863829,80.2138098,"Anna Nagar Roundana, Anna Nagar Roundana, Anna Nagar Roundabout, W Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0849874,80.21755,1.022,252,0,0,f,,,13.07272426,80.21963328,49,,,,,45954.54537,,,24-10-2025,13:05:27,24-10-2025
887,420,,PENDING,RIDE,"Room no: 2, counter s10, ground floor, Sindhoori block Greams Lane, 21, Greams Rd, Thousand Lights West, Thousand Lights, Chennai, Tamil Nadu 600006, India",13.06300954,80.2514082,"Narayana Maistry First Street, Narayana Maistry First St, Seeyalam, Ayanavaram, Chennai, Tamil Nadu 600049, India",13.1064235,80.2136206,9.678,1680,0,0,f,,,,,173,,,,,,,,24-10-2025,13:17:16,24-10-2025
894,408,17,CANCELLED,RIDE,"79-16, 28th Avenue, Sarvamangala Colony, Sri Devi Colony, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0403856,80.2165718,"Metrozone u tower, 35JW+P46, Pillaiyar Koil St, Thirumangalam, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.081797,80.1952681,6.341,1036,0,0,f,,,13.07270145,80.21960646,126,,,,,45954.60946,,,24-10-2025,14:38:49,24-10-2025
889,318,,PENDING,RIDE,"National Star Matriculation Higher Secondary School, 36G5+496, No: 6, VOC St, Jagannatha Nagar, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.0752116,80.2079872,"Employment Office, 39-60, Thiru Vi Ka Industrial Estate, SIDCO Industrial Estate, Guindy, Chennai, Tamil Nadu 600032, India",13.0136499,80.2133547,8.639,1644,0,0,f,,,,,162,,,,,,,,24-10-2025,13:42:04,24-10-2025
